index,time,run_off,evaporation
77,2012-04-16 14:00:00,0.000573374330997467,-0.0005401642993092537
78,2012-04-22 14:00:00,0.0005022287368774414,-0.00018319953233003616
79,2012-04-28 14:00:00,0.0004618912935256958,-0.0009959358721971512
80,2012-05-04 14:00:00,0.000507056713104248,-0.00022483523935079575
81,2012-05-10 14:00:00,0.0026383548974990845,-0.00014955736696720123
82,2012-05-16 14:00:00,0.002066574990749359,-0.00020903442054986954
83,2012-05-22 14:00:00,0.00039558112621307373,-0.0003032758831977844
84,2012-05-28 14:00:00,0.00037802010774612427,-0.0006338478997349739
85,2012-06-04 14:00:00,0.0003459155559539795,-0.0006854068487882614
86,2012-06-10 14:00:00,0.00030368566513061523,-0.0008599665015935898
87,2012-06-16 14:00:00,0.0002865642309188843,-0.000755995512008667
